title,user_id,tags,genres,recommend
Commandos: Behind Enemy Lines,76561198109306249,"['Strategy', 'Action', 'Stealth', 'Tactical', 'World War II', 'RTS', 'Classic', 'Difficult', 'Isometric', 'Military', 'Co-op', 'Real Time Tactics', ""1990's""]",Action,True
Commandos 2: Men of Courage,brocky0405,"['Strategy', 'Tactical', 'Stealth', 'Action', 'World War II', 'Classic', 'Co-op', 'RTS', 'Isometric', 'Military', 'Real Time Tactics', 'Difficult', 'Multiplayer']",Action,True
Hitman 2: Silent Assassin,justclose,"['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Shooter', 'Sandbox', 'Great Soundtrack', 'Difficult', 'FPS', 'Adventure', 'First-Person', 'Gore', 'Crime']",Action,True
Hitman: Blood Money,SmeshDoge,"['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Great Soundtrack', 'Third-Person Shooter', 'Puzzle', 'Cult Classic', 'Sandbox', 'Shooter', 'Replay Value', 'Atmospheric', 'Crime', 'Difficult', 'First-Person', 'Strategy', 'Dark', 'Simulation']",Action,True
Battlestations: Midway,yingxionglian,"['Action', 'World War II', 'Naval', 'Strategy', 'Multiplayer', 'Flight', 'Simulation', 'War', 'Singleplayer']",Action,False
Just Cause,dugec01,"['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Action,True
Hitman: Codename 47,76561198108415635,"['Stealth', 'Action', 'Classic', 'Assassin', 'Singleplayer', 'Third Person', 'Shooter', 'Third-Person Shooter', 'Difficult', 'Sandbox', 'Atmospheric']",Action,False
Deus Ex: Game of the Year Edition,ias19112000,"['Cyberpunk', 'RPG', 'Stealth', 'Classic', 'FPS', 'Sci-fi', 'Action', 'Cult Classic', 'Singleplayer', 'Dystopian', 'Inventory Management', 'Story Rich', 'Great Soundtrack', 'First-Person', 'Moddable', 'Atmospheric', 'Conspiracy', 'Shooter', 'Action RPG', 'Adventure']",Action,True
Thief: Deadly Shadows,Gayleri,"['Stealth', 'Atmospheric', 'Action', 'Steampunk', 'First-Person', 'Classic', 'Dark', 'Third Person', 'Story Rich', 'Fantasy', 'Horror', 'Singleplayer', 'Adventure', 'Dark Fantasy', 'Medieval', 'Open World']",Action,False
Half-Life,EizanAratoFujimaki,"['FPS', 'Classic', 'Action', 'Sci-fi', 'Singleplayer', 'Shooter', 'Aliens', 'First-Person', 'Multiplayer', ""1990's"", 'Story Rich', 'Adventure', 'Atmospheric', 'Silent Protagonist', 'Great Soundtrack', 'Moddable', 'Linear', 'Retro', 'Difficult', 'Funny']",Action,True
Tomb Raider: Legend,SladeWillsonDeathstroke,"['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Lara Croft', 'Platformer', 'Singleplayer', 'Shooter', 'Action-Adventure', 'Third-Person Shooter', 'Controller']",Action,True
Dino D-Day,fsfs546hd,"['Dinosaurs', 'Action', 'Multiplayer', 'World War II', 'FPS', 'Indie', 'Shooter', 'First-Person', 'War', 'Comedy', 'Funny', 'Third Person', 'Alternate History', 'Survival', 'Co-op', 'Historical', 'Open World', 'PvP', 'Third-Person Shooter', 'Gore']",Action,True
Hacker Evolution,76561198138045913,"['Simulation', 'Hacking', 'Puzzle', 'Singleplayer']",Simulation,True
Rogue Trooper,76561198157640176,"['Action', 'Third-Person Shooter', 'Sci-fi', 'Third Person', 'Shooter', 'Classic', 'Multiplayer']",Action,True
VVVVVV,76561198048230501,"['Platformer', 'Indie', 'Great Soundtrack', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Pixel Graphics', 'Exploration', 'Action', 'Sci-fi', 'Adventure', 'Short', 'Metroidvania', 'Puzzle', 'Minimalist', 'Open World', 'Space', 'Classic', 'Casual']",Action,True
Recettear: An Item Shop's Tale,DefNotPeter,"['Capitalism', 'Anime', 'RPG', 'Dungeon Crawler', 'JRPG', 'Indie', 'Singleplayer', 'Cute', 'Simulation', 'Female Protagonist', 'Comedy', 'Action RPG', 'Management', 'Strategy', 'Fantasy', 'Action', 'Adventure', '2D', 'Hack and Slash', 'Visual Novel']",RPG,True
Worms Ultimate Mayhem,asdasdfgdsAD,"['Strategy', 'Multiplayer', 'Funny', 'Turn-Based', 'Comedy', 'Third Person', 'Action', 'Turn-Based Strategy', 'Destruction', 'Local Co-Op', '3D Vision', 'Singleplayer', 'Local Multiplayer']",Strategy,False
Worms Crazy Golf,51centcorn,"['Sports', 'Strategy', 'Golf', 'Casual', '2D', 'Local Multiplayer', 'Multiplayer', 'Puzzle']",Sports,True
Worms,king_perish,"['Strategy', 'Multiplayer', 'Action', '2D', 'Classic', 'Turn-Based Strategy', 'Singleplayer', 'Arcade', 'Turn-Based', 'Retro']",Strategy,True
Worms Blast,dr_crazy_mii,"['Casual', 'Strategy', 'Puzzle', 'Arcade']",Casual,False
Evochron Mercenary,lordoftheguppies,"['Space', 'Simulation', 'Indie', 'Sci-fi', 'Action', 'Open World', 'Space Sim', 'Sandbox', 'Multiplayer', 'Flight', 'TrackIR', 'Trading', 'Co-op']",Action,True
Crazy Taxi,bongsweremadebybongocomics,"['Action', 'Racing', 'Arcade', 'Classic', 'Driving', 'Open World', 'Singleplayer', 'Great Soundtrack']",Action,True
Sonic Adventure DX,minecraftdude1111,"['Platformer', 'Adventure', '3D Platformer', 'Action', 'Classic', 'Great Soundtrack', 'Singleplayer', 'Third Person', 'Fast-Paced', 'Retro', 'Family Friendly', 'Open World', 'Replay Value', 'Controller', 'Memes', 'Racing', 'Story Rich', 'Female Protagonist', 'Anime', ""1990's""]",sin dato,False
Sonic Generations Collection,Lickidactyl,"['Platformer', 'Great Soundtrack', 'Action', 'Fast-Paced', '3D Platformer', 'Singleplayer', 'Moddable', '2D', 'Adventure', 'Retro', 'Colorful', 'Family Friendly', 'Time Travel', 'Classic', 'Controller', 'Third Person', '3D Vision', 'Replay Value', 'Funny', 'Racing']",Action,True
Trackmania United Forever Star Edition,76561198090332398,"['Racing', 'Multiplayer', 'Level Editor', 'Singleplayer', 'Time Attack', 'Arcade', 'Competitive', 'Free to Play']",Racing,True
Closure,VHC_Forseti,"['Puzzle', 'Platformer', 'Indie', 'Puzzle-Platformer', 'Surreal', '2D', 'Singleplayer', 'Experimental', 'Dark', 'Great Soundtrack', 'Horror', 'Atmospheric']",Indie,True
Universe Sandbox,Butterz,"['Simulation', 'Sandbox', 'Space', 'Physics', 'Science', 'Indie', 'Education', 'Casual', 'Singleplayer', 'God Game', 'Sci-fi', 'Free to Play', 'Atmospheric', 'Funny', 'Exploration', 'Destruction', 'Space Sim']",Casual,True
Winter Voices,76561198044023118,"['RPG', 'Indie', 'Adventure', 'Female Protagonist', 'Atmospheric', 'Turn-Based Strategy', 'Story Rich', 'Psychological', 'Singleplayer', 'Turn-Based', 'Isometric']",Adventure,True
Counter-Strike: Global Offensive,maplemage,"['FPS', 'Multiplayer', 'Shooter', 'Action', 'Team-Based', 'Competitive', 'Tactical', 'First-Person', 'e-sports', 'PvP', 'Online Co-Op', 'Military', 'Co-op', 'Strategy', 'War', 'Trading', 'Realistic', 'Difficult', 'Fast-Paced', 'Moddable']",Action,True
Cities in Motion,julez225,"['Simulation', 'Management', 'Strategy', 'Singleplayer', 'City Builder', 'Trains', 'Economy', 'Sandbox']",Simulation,True
Majesty 2 Collection,76561198066050451,"['Strategy', 'RTS', 'Fantasy', 'Simulation', 'Base Building', 'Singleplayer', 'Comedy']",Strategy,True
Darkest Hour: A Hearts of Iron Game,76561198070439611,"['Strategy', 'Grand Strategy', 'World War II', 'Historical', 'World War I', 'Simulation', 'Wargame', 'Military', 'RTS', 'Cold War', 'Moddable', 'War']",Strategy,True
Sengoku,Oxea,"['Strategy', 'Simulation', 'Grand Strategy', 'RPG', 'Historical', 'Real-Time with Pause', 'Medieval', 'Multiplayer', 'Singleplayer']",RPG,True
Supreme Ruler: Cold War,76561198089007932,"['Strategy', 'Cold War', 'Grand Strategy', 'Historical']",Strategy,True
X-Blades,76561198057519270,"['Action', 'Hack and Slash', 'Female Protagonist', 'RPG', 'Anime', 'Adventure', 'Nudity', 'Singleplayer', 'Fantasy', 'Violent', 'Character Action Game', 'Third Person', 'Great Soundtrack']",Action,True
Two Worlds II HD,76561198041845214,"['RPG', 'Open World', 'Fantasy', 'Third Person', 'Exploration', 'Singleplayer', 'Multiplayer', 'Co-op', 'Action RPG', 'Crafting', 'Adventure', 'Story Rich', 'Action', 'Hack and Slash', 'Dark Fantasy', 'Great Soundtrack', 'Inventory Management', 'Magic', 'Nudity', 'Violent']",RPG,False
Sid Meier's Railroads!,PotatoBlazing,"['Strategy', 'Trains', 'Management', 'Economy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Real-Time with Pause', 'Classic', 'Casual']",Strategy,True
X-COM: Apocalypse,Vyndoril,"['Strategy', 'Sci-fi', 'Tactical', 'Turn-Based', 'Aliens', 'Real-Time with Pause', 'Classic', 'Turn-Based Strategy', 'Isometric', 'Singleplayer', 'Cyberpunk', 'Post-apocalyptic']",Strategy,True
BioShock™,Devmabby,"['FPS', 'Atmospheric', 'Action', 'Story Rich', 'Singleplayer', 'Horror', 'Steampunk', 'First-Person', 'Shooter', 'RPG', 'Sci-fi', 'Classic', 'Adventure', 'Dystopian', 'Underwater', 'Political', 'Dark', 'Great Soundtrack', 'Alternate History', 'Action RPG']",Action,True
X-COM: Interceptor,Vyndoril,"['Strategy', 'Sci-fi', 'Space', 'Flight', 'Space Sim', 'Singleplayer']",Strategy,True
X-COM: UFO Defense,pixeltom,"['Strategy', 'Classic', 'Turn-Based Strategy', 'Sci-fi', 'Turn-Based', 'Tactical', 'Aliens', 'Singleplayer', 'Difficult', 'Turn-Based Tactics', 'Isometric', 'Base Building', 'Simulation', 'Atmospheric', ""1990's"", 'Action', 'Retro', 'Adventure', 'Management', 'Space']",Strategy,True
X-COM: Enforcer,PinkamenaDianePyro,"['Strategy', 'Shooter', 'Action', 'Third-Person Shooter', 'Sci-fi', 'Aliens']",Strategy,True
Bejeweled® 3,komarexpl,"['Casual', 'Puzzle', 'Match 3', 'Singleplayer', 'Strategy', 'Touch-Friendly', 'Great Soundtrack', 'Relaxing']",Strategy,True
Men of War™,76561198031390758,"['Strategy', 'World War II', 'RTS', 'Tactical', 'Multiplayer', 'Real Time Tactics', 'Military', 'Realistic', 'Moddable', 'War', 'Co-op', 'Action', 'Simulation', 'Historical', 'Singleplayer', 'Mod', 'Level Editor', 'Shooter']",Strategy,True
Death Track®: Resurrection,fernandobeltran,"['Racing', 'Action']",Racing,True
NecroVision,ED13,"['Action', 'FPS', 'World War I', 'Horror', 'Zombies', 'Shooter', 'Alternate History', 'First-Person']",Action,True
Call of Duty® 4: Modern Warfare®,1337lolroflmao,"['FPS', 'Action', 'Multiplayer', 'Shooter', 'First-Person', 'Classic', 'Singleplayer', 'Military', 'War', 'PvP', 'Linear', 'Great Soundtrack', 'Modern', 'Story Rich', 'Co-op', 'Atmospheric', 'Moddable', 'Competitive', 'Controller', 'Zombies']",Action,True
Counter-Strike: Condition Zero,LaLocaDeLosDulces,"['Action', 'FPS', 'Shooter', 'Multiplayer', 'Singleplayer', 'Tactical', 'First-Person', 'Competitive', 'Team-Based', 'Classic', 'Strategy', 'Military', 'Online Co-Op', 'Adventure', 'Open World', 'Survival', 'Atmospheric', 'Dark', 'Simulation', 'Horror']",Action,True
Tomb Raider: Anniversary,76561198052998873,"['Action', 'Adventure', 'Female Protagonist', 'Puzzle', 'Third Person', 'Lara Croft', 'Platformer', 'Remake', 'Singleplayer', 'Classic', 'Action-Adventure', 'Dinosaurs', 'Parkour', 'Third-Person Shooter', 'Shooter', '3D Vision']",Action,True
APOX,76561198004669632,"['Strategy', 'Action', 'Indie', 'RTS']",Action,False
Gemini Rue,bluemuppet,"['Point & Click', 'Adventure', 'Sci-fi', 'Noir', 'Cyberpunk', 'Indie', 'Story Rich', 'Pixel Graphics', 'Dystopian', 'Detective', 'Atmospheric', 'Singleplayer', 'Retro', '2D', 'Great Soundtrack', 'Futuristic']",Adventure,True
Kane and Lynch: Dead Men™,76561198045431856,"['Action', 'Third-Person Shooter', 'Crime', 'Shooter', 'Local Co-Op', 'Third Person', 'Co-op', 'Story Rich', 'Atmospheric', 'Violent', 'Heist', 'Singleplayer', 'Multiplayer', 'Split Screen', 'Controller']",Action,True
Tomb Raider: Underworld,Black_Dawn,"['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Lara Croft', 'Puzzle', 'Platformer', 'Singleplayer', 'Action-Adventure', 'Shooter', 'Exploration', 'Third-Person Shooter', 'Parkour', 'Atmospheric', '3D Vision']",Action,False
Battlestations Pacific,harvse,"['World War II', 'Strategy', 'Action', 'Naval', 'Simulation', 'RTS', 'Multiplayer', 'Flight', 'Military', 'Singleplayer', 'Open World']",Action,False
Just Cause 2,76561198090842891,"['Open World', 'Action', 'Sandbox', 'Third Person', 'Multiplayer', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Exploration', 'Destruction', 'Funny', 'Moddable', 'Co-op', 'Atmospheric', '3D Vision', 'Physics', 'Comedy', 'Massively Multiplayer', 'FPS']",Action,True
Bone: Out From Boneville,76561198062556071,"['Adventure', 'Point & Click']",Adventure,True
Strong Bad's Cool Game for Attractive People: Season 1,pf12351,"['Adventure', 'Point & Click', 'Comedy', 'Funny', 'Parody', 'Surreal', 'Episodic', 'Singleplayer']",Adventure,True
Geometry Wars: Retro Evolved,Aurora99,"['Arcade', 'Twin Stick Shooter', 'Casual', 'Retro', 'Bullet Hell', 'Singleplayer', '2D', ""Shoot 'Em Up"", 'Indie', 'Shooter', 'Classic', 'Arena Shooter', 'Psychedelic', 'Action', 'Great Soundtrack', 'Score Attack']",Casual,True
EVE Online,Array71,"['Space', 'Massively Multiplayer', 'Sci-fi', 'Sandbox', 'MMORPG', 'Open World', 'RPG', 'PvP', 'Multiplayer', 'Strategy', 'Economy', 'Space Sim', 'Free to Play', 'Action', 'Difficult', 'Simulation', 'Tactical', 'Capitalism', 'Atmospheric', 'PvE']",Action,False
RACE 07,76561198042151503,"['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Sports', 'Singleplayer']",Racing,True
Civilization IV: Beyond the Sword,stuntaneous,"['Strategy', 'Turn-Based Strategy', '4X', 'Turn-Based', 'Singleplayer', 'Historical', 'Multiplayer', 'Moddable', 'Grand Strategy']",Strategy,True
BioShock® 2,kevinator23,"['FPS', 'Action', 'Singleplayer', 'Story Rich', 'Atmospheric', 'Horror', 'Shooter', 'First-Person', 'Steampunk', 'Sci-fi', 'Multiplayer', 'Underwater', 'Dystopian', 'Adventure', 'RPG', 'Dark', 'Great Soundtrack', 'Action RPG', 'Philisophical', 'Linear']",Action,True
BioShock Infinite,76561198058373434,"['FPS', 'Action', 'Story Rich', 'Singleplayer', 'Steampunk', 'Atmospheric', 'Shooter', 'First-Person', 'Alternate History', 'Adventure', 'Great Soundtrack', 'Dystopian', 'Sci-fi', 'Time Travel', 'Fantasy', 'Gore', 'Linear', 'RPG', 'Political', 'Controller']",Action,True
Freedom Force,SlenderTurtle,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause', 'Singleplayer', 'Comic Book', 'Classic', 'Multiplayer', 'Tactical']",RPG,True
Sid Meier's Civilization® V,relesprit,"['Turn-Based Strategy', 'Strategy', 'Turn-Based', 'Multiplayer', 'Historical', '4X', 'Singleplayer', 'Hex Grid', 'Grand Strategy', 'Replay Value', 'Co-op', 'Tactical', 'Economy', 'Diplomacy', 'Moddable', 'Simulation', 'Great Soundtrack', 'Classic', 'Touch-Friendly', 'Education']",Strategy,True
Axel &amp; Pixel,76561198019669521,"['Indie', 'Point & Click']",Indie,False
Borderlands,76561197974500703,"['FPS', 'RPG', 'Co-op', 'Action', 'Loot', 'Online Co-Op', 'Shooter', 'First-Person', 'Open World', 'Multiplayer', 'Comedy', 'Sci-fi', 'Post-apocalyptic', 'Singleplayer', 'Action RPG', 'Funny', 'Adventure', 'Dark Humor', 'Gore', 'Local Co-Op']",Action,True
Return to Castle Wolfenstein,trumpsupporter,"['FPS', 'Action', 'Classic', 'World War II', 'Supernatural', 'Alternate History', 'Singleplayer', 'Shooter', 'First-Person', 'Atmospheric', 'Multiplayer', 'Horror', 'Gore', 'Sci-fi', 'Stealth', 'Zombies', 'Adventure', 'Great Soundtrack', 'Retro']",Action,True
DOOM 3,JunG00berfuckingsucks,"['Horror', 'FPS', 'Action', 'Sci-fi', 'Dark', 'First-Person', 'Classic', 'Shooter', 'Singleplayer', 'Demons', 'Atmospheric', 'Gore', 'Zombies', 'Survival Horror', 'Mars', 'Futuristic', 'Moddable', 'Multiplayer', 'Co-op', 'Adventure']",Action,True
DOOM 3 Resurrection of Evil,NinjaCowboy96,"['Action', 'FPS', 'Horror', 'Sci-fi', 'Dark', 'Atmospheric', 'Survival Horror', 'Shooter', 'Zombies', 'First-Person', 'Singleplayer']",Action,False
Anomaly: Warzone Earth,GenSeed,"['Strategy', 'Indie', 'Tower Defense', 'Action', 'Sci-fi', 'Singleplayer', 'Touch-Friendly', 'RTS', 'Aliens', 'Top-Down']",Action,True
Iron Front: Digital War Edition,VasilyChuikov,"['Simulation', 'Action', 'World War II', 'Strategy', 'Military', 'FPS', 'Historical', 'Realistic', 'Tactical', 'Tanks', 'War', 'Multiplayer']",Action,True
Master Levels for Doom II,jaico99rules,"['Action', 'FPS', 'Classic', 'Shooter', 'First-Person', 'Retro', 'Sci-fi', 'Singleplayer', ""1990's"", 'Gore', 'Zombies', 'Demons', 'Moddable', 'Great Soundtrack', 'Horror', 'Difficult']",Action,True
Sanctum,1800-Ricohut,"['Tower Defense', 'Strategy', 'FPS', 'Action', 'Co-op', 'Indie', 'Sci-fi', 'First-Person', 'Multiplayer', 'Online Co-Op', 'Female Protagonist', 'Shooter', 'Singleplayer', 'Casual', 'Great Soundtrack', 'Futuristic', 'Adventure', 'Tactical', 'Survival', 'Open World']",Action,True
E.Y.E: Divine Cybermancy,76561198032373589,"['Cyberpunk', 'RPG', 'FPS', 'Action', 'Co-op', 'Indie', 'Hacking', 'Singleplayer', 'Sci-fi', 'Multiplayer', 'First-Person', 'Surreal', 'Atmospheric', 'Shooter', 'Online Co-Op', 'Action RPG', 'Story Rich', 'Adventure', 'Stealth', 'Inventory Management']",Action,True
Commander Keen,76561198074644990,"['Platformer', 'Classic', 'Action', '2D', 'Retro', ""1990's"", 'Sci-fi', 'Singleplayer', 'Family Friendly']",Action,False
Cloning Clyde,76561198050396303,"['Casual', 'Indie', 'Platformer']",Casual,True
Post Apocalyptic Mayhem,76561198159037032,"['Racing', 'Action', 'Post-apocalyptic', 'Multiplayer', 'Arcade', 'Controller']",Action,True
RAGE,Eehee,"['FPS', 'Post-apocalyptic', 'Action', 'Open World', 'Shooter', 'Racing', 'First-Person', 'Singleplayer', 'Co-op', 'Sci-fi', 'Atmospheric', 'Multiplayer', 'Adventure', 'RPG', 'Gore', 'Horror', 'Crafting', 'Survival', 'Online Co-Op', 'Linear']",Action,True
Hydrophobia: Prophecy,wannas493,"['Action', 'Adventure', 'Indie', 'Female Protagonist', 'Third Person', 'Singleplayer', 'Physics', 'Short', 'Strategy', 'Sci-fi', 'Third-Person Shooter', 'Underwater', 'Action-Adventure', 'Cyberpunk']",Action,True
DETOUR,Madabu09,"['Strategy', 'Indie', 'Anime', 'Singleplayer', ""Shoot 'Em Up"", 'Multiplayer', 'Simulation', 'Puzzle', 'Family Friendly', 'Action', 'Atmospheric', 'Turn-Based', 'Sci-fi', 'Casual', 'Sandbox', 'Exploration', 'Retro', 'Difficult', '2D']",Indie,True
A.R.E.S.: Extinction Agenda,savegamereview,"['Action', 'Platformer', 'Indie', 'Side Scroller', 'Sci-fi', 'Robots', '2D', 'Short', 'Shooter', 'Singleplayer', 'Space', 'Arcade']",Action,True
Shadow Harvest: Phantom Ops,76561197990895276,"['Action', 'Stealth', 'Third-Person Shooter']",Action,False
SpaceChem,SakifX9,"['Puzzle', 'Difficult', 'Programming', 'Indie', 'Singleplayer', 'Great Soundtrack', 'Sci-fi', 'Science', 'Illuminati', 'Casual', '2D', 'Space', 'Simulation', 'Strategy', 'Education', 'Touch-Friendly']",Indie,False
Revenge of the Titans,76561198092345811,"['Tower Defense', 'Strategy', 'Indie', 'Action', 'Sci-fi', 'Singleplayer', 'Pixel Graphics', 'Retro', '2D', 'Difficult', 'Top-Down', 'Arcade', 'Aliens', 'RTS', 'Sandbox']",Action,True
Supreme Commander,gamerbegamin,"['Strategy', 'RTS', 'Sci-fi', 'Multiplayer', 'Real-Time', 'Co-op', 'Real-Time with Pause', 'Singleplayer', 'Action', 'Base Building', 'Robots', 'Classic', 'Space']",Strategy,True
Dinner Date,ILikeToMeow,"['Indie', 'Short', 'Casual', 'Experimental', 'Singleplayer', 'First-Person', 'Simulation', 'Narration', 'Story Rich']",Indie,True
Supreme Commander: Forged Alliance,76561198064713620,"['Strategy', 'RTS', 'Sci-fi', 'Multiplayer', 'Singleplayer', 'Grand Strategy', 'Co-op', 'Moddable', 'Real-Time with Pause', 'Base Building', 'Competitive', 'Robots', 'Action', 'Real-Time', 'Online Co-Op', 'Adventure', 'Great Soundtrack', 'Space']",Strategy,True
Jamestown,roman90009,"[""Shoot 'Em Up"", 'Bullet Hell', 'Local Co-Op', 'Indie', 'Steampunk', 'Arcade', 'Action', '4 Player Local', 'Difficult', 'Local Multiplayer', '2D', 'Retro', 'Co-op', 'Great Soundtrack', 'Pixel Graphics', 'Mars', 'Alternate History', 'Shooter', 'Singleplayer', 'Sci-fi']",Action,True
The Dream Machine: Chapter 1 &amp; 2,Ryufus,"['Adventure', 'Point & Click', 'Indie', 'Episodic', 'Puzzle', 'Casual', 'Surreal', 'Story Rich', 'Horror', 'Atmospheric', 'Dark', 'Singleplayer', 'Psychological Horror', 'Mature', 'Mystery', 'Exploration', 'Fantasy', 'Great Soundtrack', 'Classic', '2D']",Adventure,True
